day,hour,station,avgStatN,avgStatS
1,13,0,1.42045,1.13636
1,13,1,1.46591,1
1,13,2,1.61364,1.31818
1,13,3,1.625,1.23864
1,13,4,2.06818,1.56818
1,13,5,2.20455,2.19318
1,13,6,1.18182,1.86364
1,13,7,1.20455,1.56818
1,13,8,1.31818,1.06818
1,13,9,1.36364,1.20455
1,13,10,2.05682,1.81818
1,13,11,1.94318,2
1,13,12,1.52273,1.47727
1,13,13,1.22727,1.29545
1,13,14,1.81818,1.06818
1,13,15,2.15909,1.56818
1,13,16,2.38636,2.21591
1,13,17,1.30682,1.73864
1,13,18,1.21591,1.32955
