day,hour,station,avgStatN,avgStatS
6,21,0,1.12,1.3
6,21,1,1.04,1.18
6,21,2,1.17,1.11
6,21,3,1.19,1.26
6,21,4,1.63,1.31
6,21,5,1.97,2.04
6,21,6,1.38,1.84
6,21,7,1.06,1.36
6,21,8,1.36,1.12
6,21,9,1.12,1.14
6,21,10,1.76,1.83
6,21,11,1.38,1.33
6,21,12,1.39,1.53
6,21,13,1.09,1.16162
6,21,14,1.2,1.2
6,21,15,1.34,1.44
6,21,16,1.88,2.31
6,21,17,1.12,1.92
6,21,18,1.16,1.96
