day,hour,station,avgStatN,avgStatS
4,15,0,1.36,1.12
4,15,1,1.32,1
4,15,2,1.83,1.2
4,15,3,2.13,1.34
4,15,4,2.5,2.02
4,15,5,2.53,2.82
4,15,6,1.39,2.7
4,15,7,1.19,2.55
4,15,8,1.39,1.23
4,15,9,1.3,1.28
4,15,10,1.95,2.04
4,15,11,2.03,2.07
4,15,12,1.65,1.88
4,15,13,1.43,1.19
4,15,14,2.25,1.41
4,15,15,2.38,1.75
4,15,16,2.47,2.43
4,15,17,1.46,2.13
4,15,18,1.19,1.99
