day,hour,station,avgStatN,avgStatS
1,18,0,1.40909,1.22727
1,18,1,1.38636,1.04545
1,18,2,1.59091,1.36364
1,18,3,2.06818,1.42045
1,18,4,2.45455,2.125
1,18,5,2.56818,2.64773
1,18,6,1.625,2.5
1,18,7,1.57955,2.32955
1,18,8,1.23864,1.09091
1,18,9,1.34091,1.22727
1,18,10,1.98864,2.05682
1,18,11,1.96591,2.125
1,18,12,1.73864,1.86364
1,18,13,1.29545,1.25
1,18,14,1.60227,1.31818
1,18,15,2.02273,1.86364
1,18,16,2.20455,2.69318
1,18,17,1.51136,2.64773
1,18,18,1.54545,2.52273
