day,hour,station,avgStatN,avgStatS
2,3,0,1.13043,1
2,3,1,1.04348,1
2,3,2,1.04348,1.04348
2,3,3,1,1.04348
2,3,4,1.13043,1.17391
2,3,5,1.34783,1.47826
2,3,6,1.08696,1.30435
2,3,7,1.04348,1.08696
2,3,8,1.13043,1
2,3,9,1.08696,1
2,3,10,1.6413,1.56522
2,3,11,1.08696,1.13043
2,3,12,1.17391,1.08696
2,3,13,1.13043,1
2,3,14,1,1.04348
2,3,15,1.08696,1.21739
2,3,16,1.46739,1.51087
2,3,17,1.04348,1.13043
2,3,18,1.17391,1.13043
