day,hour,station,avgStatN,avgStatS
4,13,0,1.34694,1.08163
4,13,1,1.42857,1
4,13,2,1.81633,1.20408
4,13,3,1.71429,1.30612
4,13,4,2.11225,1.7551
4,13,5,2.20408,2.57143
4,13,6,1.26531,2.45918
4,13,7,1.18367,2.14286
4,13,8,1.46939,1.18367
4,13,9,1.33674,1.22449
4,13,10,2.14286,2
4,13,11,2.26531,2.09184
4,13,12,1.69388,1.83674
4,13,13,1.87755,1.23469
4,13,14,2.53061,1.34694
4,13,15,2.61225,1.65306
4,13,16,2.61225,2.40816
4,13,17,1.37755,2.06122
4,13,18,1.18367,1.56122
