day,hour,station,avgStatN,avgStatS
1,2,0,1.18182,1.04545
1,2,1,1,1
1,2,2,1.09091,1.09091
1,2,3,1.04545,1.13636
1,2,4,1,1
1,2,5,1.43182,1.38636
1,2,6,1.15909,1.15909
1,2,7,1.04545,1.04545
1,2,8,1.13636,1
1,2,9,1,1.09091
1,2,10,1.68182,1.54545
1,2,11,1.18182,1.18182
1,2,12,1.18182,1.09091
1,2,13,1,1
1,2,14,1,1
1,2,15,1.22727,1.27273
1,2,16,1.68182,1.63636
1,2,17,1,1.04545
1,2,18,1.13636,1
