day,hour,station,avgStatN,avgStatS
3,16,1,1.23077,1.04396
3,16,2,1.92308,1.43956
3,16,3,2.05494,1.13187
3,16,3,2.05494,1.13187
3,16,4,2.42857,2.0989
3,16,5,2.51648,2.8022
3,16,6,1.6044,2.8022
3,16,7,1.21978,2.71429
3,16,8,1.16483,1.17582
3,16,9,1.2967,1.30769
3,16,10,2.13187,2.17582
3,16,11,1.85714,1.85714
3,16,12,1.49451,1.9011
3,16,13,1.40659,1.15385
3,16,14,1.97802,1.1978
3,16,15,2.17582,1.76923
3,16,16,2.27472,2.82418
3,16,17,1.25275,2.76923
3,16,18,1.21978,2.78022
