day,hour,station,avgStatN,avgStatS
1,14,0,1.39773,1.20455
1,14,1,1.42045,1.03409
1,14,2,1.56818,1.32955
1,14,3,1.65909,1.22727
1,14,4,2.15909,1.82955
1,14,5,2.22727,2.28409
1,14,6,1.05682,1.95455
1,14,7,1.07955,1.68182
1,14,8,1.20455,1
1,14,9,1.36364,1.15909
1,14,10,1.94318,1.84091
1,14,11,1.875,1.93182
1,14,12,1.47727,1.35227
1,14,13,1.18182,1.18182
1,14,14,1.75,1.06818
1,14,15,2.11364,1.57955
1,14,16,2.31818,2.15909
1,14,17,1.34091,1.70455
1,14,18,1.26136,1.36364
