day,hour,station,avgStatN,avgStatS
4,14,0,1.36,1.08
4,14,1,1.37,1
4,14,2,1.89,1.2
4,14,3,1.97,1.3
4,14,4,2.28,1.82
4,14,5,2.37,2.69
4,14,6,1.36,2.54
4,14,7,1.18,2.26
4,14,8,1.42,1.24
4,14,9,1.3,1.28
4,14,10,2.07,2.04
4,14,11,2.19,2.06
4,14,12,1.65,1.79
4,14,13,1.69,1.26
4,14,14,2.47,1.41
4,14,15,2.55,1.71
4,14,16,2.62,2.38
4,14,17,1.41,1.93
4,14,18,1.22,1.6
