day,hour,station,avgStatN,avgStatS
6,13,0,1.62,1.12
6,13,1,1.78,1
6,13,2,2.1,1.12
6,13,3,2.3,1.36
6,13,4,2.37,1.68
6,13,5,2.59,2.75
6,13,6,1.5,2.67
6,13,7,1.08,2.46
6,13,8,1.41,1.58
6,13,9,1.22,1.1
6,13,10,2.06,2.15
6,13,11,2.02,2.02
6,13,12,1.58,1.81
6,13,13,1.38,1.3
6,13,14,2.03,1.22
6,13,15,2.23,1.66
6,13,16,2.32,2.36
6,13,17,1.34,1.91
6,13,18,1.18,1.79
