day,hour,station,avgStatN,avgStatS
4,21,0,1.19,1.12
4,21,1,1.04,1
4,21,2,1.35,1.27
4,21,3,1.64,1.17
4,21,4,2.02,1.6
4,21,5,2.26,2.47
4,21,6,1.57,2.43
4,21,7,1.03,2.15
4,21,8,1.32,1.2
4,21,9,1.08,1.2
4,21,10,1.82,2.07
4,21,11,1.72,1.68
4,21,12,1.65,1.8
4,21,13,1.11,1
4,21,14,1.53,1.36
4,21,15,1.79,1.8
4,21,16,2.16,2.84
4,21,17,1.3,2.77
4,21,18,1.11,2.73
