day,hour,station,avgStatN,avgStatS
6,19,0,1.12,1.34
6,19,1,1.06,1.22
6,19,2,1.28,1.19
6,19,3,1.48,1.44
6,19,4,1.95,1.68
6,19,5,2.14,2.45
6,19,6,1.44,2.38
6,19,7,1.16,1.82
6,19,8,1.36,1.32
6,19,9,1.12,1.16
6,19,10,1.88,2.11
6,19,11,1.68,1.98
6,19,12,1.53,2.02
6,19,13,1.12,1.125
6,19,14,1.73,1.2
6,19,15,1.93,1.55
6,19,16,2.16,2.45
6,19,17,1.16,2.34
6,19,18,1.16,2.38
