day,hour,station,avgStatN,avgStatS
6,7,0,1.18,1.12
6,7,1,1.06,1
6,7,2,1.1,1
6,7,3,1.11,1.1
6,7,4,1.23,1.1
6,7,5,1.52,1.69
6,7,6,1.06,1.33
6,7,7,1.12,1.17
6,7,8,1.2,1
6,7,9,1.14,1
6,7,10,1.56,1.57
6,7,11,1.31,1.06
6,7,12,1.16,1.02
6,7,13,1.18,1.06
6,7,14,1.08,1.1
6,7,15,1.28,1.36
6,7,16,1.46,1.56
6,7,17,1,1.16
6,7,18,1.12,1.12
