day,hour,station,avgStatN,avgStatS
2,12,0,1.3913,1.13043
2,12,1,1.57609,1
2,12,2,1.76087,1.30435
2,12,3,1.67391,1.34783
2,12,4,2.32609,1.75
2,12,5,2.48913,2.67391
2,12,6,1.38043,2.63043
2,12,7,1.26087,2.17391
2,12,8,1.26087,1.19565
2,12,9,1.42391,1.17391
2,12,10,2.38043,2.09783
2,12,11,2.43478,2.06522
2,12,12,1.97826,1.93478
2,12,13,1.76087,1.28261
2,12,14,2.58696,1.15217
2,12,15,2.6413,1.65217
2,12,16,2.67391,2.55435
2,12,17,1.52174,2.3587
2,12,18,1.26087,2.03261
