day,hour,station,avgStatN,avgStatS
3,2,1,1.04348,1
3,2,2,1.11957,1.11957
3,2,3,1,1
3,2,3,1,1
3,2,4,1.13043,1
3,2,5,1.38043,1.36957
3,2,6,1,1.16304
3,2,7,1,1.04348
3,2,8,1.17391,1
3,2,9,1.07609,1.04348
3,2,10,1.61957,1.53261
3,2,11,1.11957,1.16304
3,2,12,1.13043,1.04348
3,2,13,1.06522,1
3,2,14,1,1
3,2,15,1.11957,1.17391
3,2,16,1.48913,1.33696
3,2,17,1,1.16304
3,2,18,1.11957,1.04348
