day,hour,station,avgStatN,avgStatS
4,20,0,1.24242,1.12121
4,20,1,1.08081,1
4,20,2,1.55556,1.25252
4,20,3,1.9697,1.24242
4,20,4,2.32323,1.85859
4,20,5,2.47475,2.71717
4,20,6,1.55556,2.67677
4,20,7,1.0404,2.52525
4,20,8,1.32323,1.28283
4,20,9,1.09091,1.25252
4,20,10,1.87879,2.07071
4,20,11,1.83838,1.83838
4,20,12,1.74748,1.90909
4,20,13,1.12121,1.06061
4,20,14,1.9697,1.56566
4,20,15,2.13131,1.9697
4,20,16,2.36364,2.83838
4,20,17,1.46465,2.79798
4,20,18,1.19192,2.75758
