day,hour,station,avgStatN,avgStatS
1,16,0,1.35632,1.22988
1,16,1,1.4023,1.04598
1,16,2,1.60919,1.36782
1,16,3,2.02299,1.43678
1,16,4,2.36782,2.11494
1,16,5,2.51724,2.56322
1,16,6,1.48276,2.27586
1,16,7,1.57471,2.25287
1,16,8,1.17241,1.05747
1,16,9,1.31035,1.22988
1,16,10,1.98851,2
1,16,11,1.90805,2.05747
1,16,12,1.44828,1.64368
1,16,13,1.13793,1.2069
1,16,14,1.62069,1.27586
1,16,15,2.03448,1.73563
1,16,16,2.2069,2.4023
1,16,17,1.33333,2.12644
1,16,18,1.28736,1.94253
