day,hour,station,avgStatN,avgStatS
1,22,0,1.17045,1.13636
1,22,1,1.06818,1.02273
1,22,2,1.23864,1.31818
1,22,3,1.17045,1.22727
1,22,4,1.44318,1.63636
1,22,5,1.875,2.05682
1,22,6,1.39773,1.75
1,22,7,1.38636,1.60227
1,22,8,1.20455,1.03409
1,22,9,1.17045,1.13636
1,22,10,1.92045,1.95455
1,22,11,1.65909,1.70455
1,22,12,1.5,1.57955
1,22,13,1.09091,1.07955
1,22,14,1.19318,1.27273
1,22,15,1.53409,1.69318
1,22,16,1.97727,2.59091
1,22,17,1.52273,2.43182
1,22,18,1.625,2.52273
