day,hour,station,avgStatN,avgStatS
5,4,0,1.16,1.08
5,4,1,1.04,1
5,4,2,1.04,1.08
5,4,3,1,1.04
5,4,4,1.08,1.04
5,4,5,1.28,1.43
5,4,6,1.08333,1.16
5,4,7,1.08,1.08
5,4,8,1.16,1.04
5,4,9,1.08,1.04
5,4,10,1.52,1.52
5,4,11,1.2,1.2
5,4,12,1.1,1.04
5,4,13,1.16,1.08
5,4,14,1.14,1.08
5,4,15,1.14,1.18
5,4,16,1.4,1.38
5,4,17,1.12,1.22
5,4,18,1.04,1.16
