day,hour,station,avgStatN,avgStatS
3,12,1,1.47826,1
3,12,2,1.98913,1.34783
3,12,3,2.11957,1.17391
3,12,3,2.11957,1.17391
3,12,4,2.34783,1.58696
3,12,5,2.46739,2.57609
3,12,6,1.53261,2.6087
3,12,7,1.27174,2.31522
3,12,8,1.30435,1.23913
3,12,9,1.36957,1.21739
3,12,10,2.25,2.18478
3,12,11,2.32609,2.17391
3,12,12,1.68478,1.86957
3,12,13,1.67391,1.22826
3,12,14,2.53261,1.32609
3,12,15,2.6413,1.83696
3,12,16,2.71739,2.79348
3,12,17,1.41304,2.65217
3,12,18,1.31522,2.30435
