day,hour,station,avgStatN,avgStatS
6,23,0,1.07,1.05
6,23,1,1.04,1.01
6,23,2,1.12,1.04
6,23,3,1.12,1.13
6,23,4,1.41,1.27
6,23,5,1.76,1.8
6,23,6,1.17,1.43
6,23,7,1,1.16
6,23,8,1.36,1
6,23,9,1.07,1.09
6,23,10,1.78,1.81
6,23,11,1.27,1.32
6,23,12,1.41,1.32
6,23,13,1.28,1.11
6,23,14,1.23,1.14
6,23,15,1.27,1.34
6,23,16,1.8,1.95
6,23,17,1.07,1.6
6,23,18,1.18,1.54
