day,hour,station,avgStatN,avgStatS
4,4,0,1.04,1.05
4,4,1,1.04,1.04
4,4,2,1.08,1.04
4,4,3,1,1.04
4,4,4,1.08,1
4,4,5,1.16,1.21
4,4,6,1.04,1.16
4,4,7,1,1
4,4,8,1.2,1
4,4,9,1,1.16
4,4,10,1.48,1.45
4,4,11,1.04,1.04
4,4,12,1.04,1.04
4,4,13,1.04,1
4,4,14,1,1
4,4,15,1.08,1.25
4,4,16,1.29,1.28
4,4,17,1.08,1.12
4,4,18,1.04,1.16
