day,hour,station,avgStatN,avgStatS
6,1,0,1.12,1.12
6,1,1,1.04,1
6,1,2,1.13,1.14
6,1,3,1.04,1.04
6,1,4,1.25,1.14
6,1,5,1.59,1.66
6,1,6,1.05,1.43
6,1,7,1.12,1.19
6,1,8,1.33,1.05
6,1,9,1.14,1.06
6,1,10,1.76,1.77
6,1,11,1.43,1.42
6,1,12,1.19,1.12
6,1,13,1.19,1
6,1,14,1.13,1.12
6,1,15,1.39,1.61
6,1,16,1.69,1.97
6,1,17,1.16,1.79
6,1,18,1.29,1.77
