day,hour,station,avgStatN,avgStatS
6,8,0,1.12,1.12
6,8,1,1.08,1
6,8,2,1.16,1.01
6,8,3,1.29,1.13
6,8,4,1.62,1.19
6,8,5,1.84,2.15
6,8,6,1.12,1.83
6,8,7,1.08,1.58
6,8,8,1.25,1
6,8,9,1.24,1
6,8,10,1.72,1.6
6,8,11,1.57,1.12
6,8,12,1.28,1.04
6,8,13,1.16,1.04
6,8,14,1.08,1
6,8,15,1.32,1.29
6,8,16,1.51,1.5
6,8,17,1,1.08
6,8,18,1.12,1.04
