day,hour,station,avgStatN,avgStatS
3,23,1,1.04396,1.04396
3,23,2,1.20879,1.31868
3,23,3,1.02198,1.02198
3,23,3,1.02198,1.02198
3,23,4,1.31868,1.21978
3,23,5,1.82418,1.87912
3,23,6,1.38461,1.78022
3,23,7,1.18681,1.46154
3,23,8,1.17582,1.04396
3,23,9,1.07692,1.27472
3,23,10,1.87912,1.93407
3,23,11,1.36264,1.37363
3,23,12,1.50549,1.71429
3,23,13,1.26374,1.02198
3,23,14,1.0989,1.07692
3,23,15,1.34066,1.83517
3,23,16,1.92308,2.57143
3,23,17,1.17582,2.47253
3,23,18,1.20879,2.45055
