day,hour,station,avgStatN,avgStatS
2,1,0,1.09091,1.04545
2,1,1,1.04545,1
2,1,2,1.04545,1.09091
2,1,3,1.04545,1.09091
2,1,4,1.13636,1.27273
2,1,5,1.54545,1.68182
2,1,6,1.20455,1.40909
2,1,7,1.25,1.22727
2,1,8,1.26136,1.09091
2,1,9,1.04545,1
2,1,10,1.86364,1.76136
2,1,11,1.19318,1.375
2,1,12,1.22727,1.18182
2,1,13,1.18182,1.09091
2,1,14,1,1.13636
2,1,15,1.14773,1.29545
2,1,16,1.61364,1.81818
2,1,17,1.04545,1.27273
2,1,18,1.34091,1.18182
