day,hour,station,avgStatN,avgStatS
4,2,0,1.08,1.08
4,2,1,1.04,1.04
4,2,2,1.12,1.04
4,2,3,1,1.04
4,2,4,1.08,1.04
4,2,5,1.22,1.33
4,2,6,1.04,1.25
4,2,7,1.04,1.02
4,2,8,1.21,1
4,2,9,1,1.16
4,2,10,1.55,1.55
4,2,11,1.06,1.06
4,2,12,1.04,1.04
4,2,13,1.08,1
4,2,14,1,1.04
4,2,15,1.12,1.32
4,2,16,1.38,1.42
4,2,17,1.12,1.21
4,2,18,1.07,1.3
