day,hour,station,avgStatN,avgStatS
4,0,0,1.11,1.08
4,0,1,1.04,1.04
4,0,2,1.16,1.27
4,0,3,1,1.04
4,0,4,1.32,1.2
4,0,5,1.67,1.63
4,0,6,1.17,1.5
4,0,7,1.13,1.23
4,0,8,1.23,1.03
4,0,9,1.02,1.22
4,0,10,1.75,1.84
4,0,11,1.2,1.27
4,0,12,1.29,1.52
4,0,13,1.16,1
4,0,14,1.05,1.04
4,0,15,1.18,1.56
4,0,16,1.73,2.13
4,0,17,1.2,1.92
4,0,18,1.18,1.98
