day,hour,station,avgStatN,avgStatS
6,12,0,1.28,1.12
6,12,1,1.48,1
6,12,2,1.83,1.12
6,12,3,2.08,1.36
6,12,4,2.22,1.71
6,12,5,2.46,2.66
6,12,6,1.41,2.59
6,12,7,1.09,2.43
6,12,8,1.39,1.38
6,12,9,1.16,1.08
6,12,10,1.95,1.99
6,12,11,1.9,1.79
6,12,12,1.47,1.62
6,12,13,1.28,1.12
6,12,14,1.84,1.16
6,12,15,2.1,1.61
6,12,16,2.25,2.24
6,12,17,1.17,1.88
6,12,18,1.2,1.61
