day,hour,station,avgStatN,avgStatS
1,3,0,1.18182,1.04545
1,3,1,1,1
1,3,2,1.09091,1.09091
1,3,3,1.04545,1.13636
1,3,4,1,1
1,3,5,1.40909,1.36364
1,3,6,1.13636,1.13636
1,3,7,1.04545,1.04545
1,3,8,1.13636,1
1,3,9,1,1.09091
1,3,10,1.68182,1.54545
1,3,11,1.18182,1.18182
1,3,12,1.18182,1.09091
1,3,13,1,1
1,3,14,1,1
1,3,15,1.22727,1.27273
1,3,16,1.68182,1.63636
1,3,17,1,1.04545
1,3,18,1.13636,1
