day,hour,station,avgStatN,avgStatS
6,16,0,1.27,1.2
6,16,1,1.23,1.08
6,16,2,1.54,1.13
6,16,3,1.61,1.34
6,16,4,1.96,1.63
6,16,5,2.14,2.56
6,16,6,1.39,2.5
6,16,7,1.15,2.12
6,16,8,1.44,1.27
6,16,9,1.19,1.16
6,16,10,1.94,2.05
6,16,11,1.77,2.03
6,16,12,1.55,2
6,16,13,1.21,1.37
6,16,14,2.1,1.42
6,16,15,2.28,1.84
6,16,16,2.42,2.44
6,16,17,1.18,2.28
6,16,18,1.16,2.28
