day,hour,station,avgStatN,avgStatS
3,19,1,1.21739,1.04348
3,19,2,1.78261,1.3913
3,19,3,2.13043,1.08696
3,19,3,2.13043,1.08696
3,19,4,2.56522,1.75
3,19,5,2.65217,2.78261
3,19,6,1.6087,2.78261
3,19,7,1.21739,2.69565
3,19,8,1.17391,1.1087
3,19,9,1.34783,1.30435
3,19,10,2.13043,2.51087
3,19,11,1.93478,2.45652
3,19,12,1.76087,2.45652
3,19,13,1.21739,1.21739
3,19,14,1.76087,1.18478
3,19,15,2,1.80435
3,19,16,2.22826,2.91304
3,19,17,1.47826,2.91304
3,19,18,1.38043,2.86957
