day,hour,station,avgStatN,avgStatS
1,20,0,1.40217,1.20652
1,20,1,1.18478,1.04348
1,20,2,1.42391,1.34783
1,20,3,1.68478,1.3587
1,20,4,2.21739,1.91304
1,20,5,2.34783,2.68478
1,20,6,1.75,2.55435
1,20,7,1.55435,2.32609
1,20,8,1.25,1.08696
1,20,9,1.34783,1.31522
1,20,10,2.08696,2.20652
1,20,11,2.01087,2.16304
1,20,12,1.77174,2.07609
1,20,13,1.29348,1.3587
1,20,14,1.68478,1.53261
1,20,15,2.1087,1.94565
1,20,16,2.29348,2.79348
1,20,17,1.86957,2.75
1,20,18,1.77174,2.81522
