day,hour,station,avgStatN,avgStatS
4,16,0,1.47,1.15
4,16,1,1.41,1
4,16,2,1.96,1.24
4,16,3,2.25,1.36
4,16,4,2.64,2.1
4,16,5,2.64,2.84
4,16,6,1.42,2.8
4,16,7,1.21,2.68
4,16,8,1.36,1.32
4,16,9,1.24,1.33
4,16,10,1.88,2
4,16,11,1.89,2
4,16,12,1.62,1.94
4,16,13,1.35,1.08
4,16,14,2.15,1.39
4,16,15,2.27,1.78
4,16,16,2.45,2.59
4,16,17,1.43,2.46
4,16,18,1.2,2.33
