day,hour,station,avgStatN,avgStatS
4,23,0,1.12,1.08
4,23,1,1.04,1
4,23,2,1.08,1.2
4,23,3,1.04,1.04
4,23,4,1.45,1.28
4,23,5,1.82,2.03
4,23,6,1.57,1.96
4,23,7,1,1.45
4,23,8,1.33,1.08
4,23,9,1.06,1.15
4,23,10,1.72,1.83
4,23,11,1.47,1.32
4,23,12,1.54,1.49
4,23,13,1.08,1.04
4,23,14,1.14,1.18
4,23,15,1.42,1.63
4,23,16,1.89,2.39
4,23,17,1.14,2.26
4,23,18,1.11,2.16
