day,hour,station,avgStatN,avgStatS
3,14,1,1.26087,1.02174
3,14,2,1.84783,1.3913
3,14,3,1.83696,1.18478
3,14,3,1.83696,1.18478
3,14,4,2.34783,1.83696
3,14,5,2.47826,2.73913
3,14,6,1.44565,2.70652
3,14,7,1.17391,2.6087
3,14,8,1.18478,1.19565
3,14,9,1.31522,1.30435
3,14,10,2.26087,2.31522
3,14,11,2.34783,2.3587
3,14,12,1.72826,2.05435
3,14,13,1.54348,1.29348
3,14,14,2.19565,1.22826
3,14,15,2.42391,1.69565
3,14,16,2.51087,2.63043
3,14,17,1.33696,2.46739
3,14,18,1.23913,2.27174
