day,hour,station,avgStatN,avgStatS
1,1,0,1.18182,1.04545
1,1,1,1,1
1,1,2,1.09091,1.09091
1,1,3,1.04545,1.13636
1,1,4,1.02273,1
1,1,5,1.47727,1.45455
1,1,6,1.18182,1.25
1,1,7,1.05682,1.05682
1,1,8,1.17045,1
1,1,9,1,1.09091
1,1,10,1.70455,1.57955
1,1,11,1.18182,1.18182
1,1,12,1.18182,1.10227
1,1,13,1,1
1,1,14,1.01136,1
1,1,15,1.27273,1.29545
1,1,16,1.75,1.70455
1,1,17,1,1.04545
1,1,18,1.13636,1
