day,hour,station,avgStatN,avgStatS
4,1,0,1.08,1.08
4,1,1,1.04,1.04
4,1,2,1.15,1.11
4,1,3,1,1.04
4,1,4,1.14,1.05
4,1,5,1.33,1.42
4,1,6,1.06,1.36
4,1,7,1.05,1.1
4,1,8,1.2,1
4,1,9,1,1.17
4,1,10,1.6,1.63
4,1,11,1.1,1.1
4,1,12,1.13,1.19
4,1,13,1.08,1
4,1,14,1.01,1.04
4,1,15,1.12,1.36
4,1,16,1.48,1.67
4,1,17,1.12,1.45
4,1,18,1.12,1.49
