day,hour,station,avgStatN,avgStatS
4,12,0,1.35,1.08
4,12,1,1.43,1
4,12,2,1.76,1.2
4,12,3,1.73,1.28
4,12,4,2.16,1.86
4,12,5,2.25,2.58
4,12,6,1.34,2.44
4,12,7,1.3,2.23
4,12,8,1.51,1.16
4,12,9,1.35,1.2
4,12,10,2.22,1.97
4,12,11,2.3,1.99
4,12,12,1.74,1.8
4,12,13,2.02,1.16
4,12,14,2.61,1.36
4,12,15,2.7,1.69
4,12,16,2.67,2.6
4,12,17,1.44,2.43
4,12,18,1.23,2.06
