day,hour,station,avgStatN,avgStatS
2,8,0,1.83696,1.1087
2,8,1,2,1
2,8,2,2.02174,1.26087
2,8,3,2.06522,1.26087
2,8,4,2.19565,1.6087
2,8,5,2.30435,2.19565
2,8,6,1.54348,2.08696
2,8,7,1.3913,1.76087
2,8,8,1.45652,1.1413
2,8,9,1.45652,1.17391
2,8,10,2.48913,1.76087
2,8,11,2.48913,1.80435
2,8,12,2.11957,1.45652
2,8,13,2.19565,1.04348
2,8,14,2.91304,1.26087
2,8,15,2.91304,1.65217
2,8,16,2.91304,2.6087
2,8,17,2.40217,2.5
2,8,18,1.8587,1.97826
