day,hour,station,avgStatN,avgStatS
6,22,0,1.07,1.14
6,22,1,1.04,1.06
6,22,2,1.12,1.05
6,22,3,1.12,1.19
6,22,4,1.51,1.28
6,22,5,1.85,1.84
6,22,6,1.3,1.64
6,22,7,1.04,1.21
6,22,8,1.36,1.03
6,22,9,1.08,1.12
6,22,10,1.77,1.85
6,22,11,1.33,1.33
6,22,12,1.43,1.49
6,22,13,1.12,1.12
6,22,14,1.22,1.18
6,22,15,1.3,1.42
6,22,16,1.83,2.12
6,22,17,1.04,1.74
6,22,18,1.16,1.73
