day,hour,station,avgStatN,avgStatS
5,23,0,1.16,1.12
5,23,1,1.04,1.08
5,23,2,1.21,1.2
5,23,3,1.15,1.03
5,23,4,1.48,1.46
5,23,5,1.86,2.2
5,23,6,1.41,2.05
5,23,7,1.18,1.73
5,23,8,1.36,1.14
5,23,9,1.18,1.12
5,23,10,1.9,2.15
5,23,11,1.5,2.04
5,23,12,1.48,1.77
5,23,13,1.24,1.24
5,23,14,1.3,1.25
5,23,15,1.7,1.82
5,23,16,1.98,2.68
5,23,17,1.19,2.56
5,23,18,1.29,2.52
