day,hour,station,avgStatN,avgStatS
5,1,0,1.16,1.08
5,1,1,1.04,1
5,1,2,1.05,1.13
5,1,3,1.03,1.04
5,1,4,1.15,1.18
5,1,5,1.53,1.62
5,1,6,1.29592,1.33
5,1,7,1.08,1.12
5,1,8,1.2,1.08
5,1,9,1.13,1.08
5,1,10,1.68,1.71
5,1,11,1.38,1.25
5,1,12,1.15,1.12
5,1,13,1.16,1.08
5,1,14,1.12,1.08
5,1,15,1.21,1.28
5,1,16,1.64,1.57
5,1,17,1.16,1.33
5,1,18,1.08,1.24
