day,hour,station,avgStatN,avgStatS
2,14,0,1.52747,1.13187
2,14,1,1.7033,1
2,14,2,1.84615,1.41758
2,14,3,1.81319,1.43956
2,14,4,2.27472,1.78022
2,14,5,2.51648,2.6044
2,14,6,1.43956,2.56044
2,14,7,1.3956,2.35165
2,14,8,1.26374,1.30769
2,14,9,1.36264,1.30769
2,14,10,2.24176,2.10989
2,14,11,2.21978,2.0989
2,14,12,1.82418,2.06593
2,14,13,1.32967,1.25275
2,14,14,2.59341,1.2967
2,14,15,2.69231,1.79121
2,14,16,2.68132,2.5055
2,14,17,1.68132,2.1978
2,14,18,1.38461,2.07692
