day,hour,station,avgStatN,avgStatS
1,17,0,1.36364,1.22727
1,17,1,1.39773,1.04545
1,17,2,1.625,1.36364
1,17,3,2.07955,1.40909
1,17,4,2.45455,2.04545
1,17,5,2.57955,2.57955
1,17,6,1.59091,2.34091
1,17,7,1.59091,2.31818
1,17,8,1.22727,1.09091
1,17,9,1.31818,1.22727
1,17,10,1.95455,2
1,17,11,1.90909,2.06818
1,17,12,1.52273,1.69318
1,17,13,1.13636,1.18182
1,17,14,1.51136,1.27273
1,17,15,1.93182,1.72727
1,17,16,2.11364,2.51136
1,17,17,1.31818,2.34091
1,17,18,1.31818,2.13636
