day,hour,station,avgStatN,avgStatS
6,6,0,1.16,1.12
6,6,1,1.04,1
6,6,2,1.11,1.03
6,6,3,1.11,1.04
6,6,4,1.21,1.14
6,6,5,1.45,1.57
6,6,6,1,1.24
6,6,7,1.11,1.08
6,6,8,1.22,1
6,6,9,1.08,1
6,6,10,1.52,1.56
6,6,11,1.24,1
6,6,12,1.1,1
6,6,13,1.15,1
6,6,14,1.08,1.04
6,6,15,1.22,1.26
6,6,16,1.44,1.56
6,6,17,1,1.15
6,6,18,1.12,1.12
