day,hour,station,avgStatN,avgStatS
1,10,0,1.63636,1.13636
1,10,1,1.61364,1
1,10,2,1.61364,1.31818
1,10,3,1.40909,1.15909
1,10,4,1.71591,1.45455
1,10,5,1.94318,2.01136
1,10,6,1.38636,1.79545
1,10,7,1.27273,1.43182
1,10,8,1.38636,1.18182
1,10,9,1.5,1.25
1,10,10,2.31818,1.81818
1,10,11,2.15909,1.93182
1,10,12,1.59091,1.47727
1,10,13,1.65909,1.22727
1,10,14,2.34091,1.38636
1,10,15,2.51136,1.82955
1,10,16,2.61364,2.21591
1,10,17,1.88636,1.82955
1,10,18,1.54545,1.625
