day,hour,station,avgStatN,avgStatS
2,11,0,1.42857,1.13187
2,11,1,1.63736,1
2,11,2,1.78022,1.28571
2,11,3,1.63736,1.30769
2,11,4,2.23077,1.67033
2,11,5,2.31868,2.52747
2,11,6,1.31868,2.40659
2,11,7,1.28571,2.03297
2,11,8,1.28571,1.06593
2,11,9,1.41758,1.17582
2,11,10,2.37363,2.01099
2,11,11,2.45055,1.94506
2,11,12,1.89011,1.93407
2,11,13,1.79121,1.24176
2,11,14,2.7033,1.07692
2,11,15,2.74725,1.59341
2,11,16,2.79121,2.52747
2,11,17,1.63736,2.43956
2,11,18,1.30769,2.06593
