day,hour,station,avgStatN,avgStatS
2,9,0,1.65217,1.13043
2,9,1,1.86957,1
2,9,2,1.84783,1.29348
2,9,3,1.75,1.27174
2,9,4,2.04348,1.57609
2,9,5,2.17391,2.18478
2,9,6,1.45652,2.01087
2,9,7,1.26087,1.63043
2,9,8,1.34783,1.06522
2,9,9,1.47826,1.17391
2,9,10,2.46739,1.73913
2,9,11,2.46739,1.81522
2,9,12,2.1413,1.56522
2,9,13,2.21739,1.01087
2,9,14,2.88043,1.34783
2,9,15,2.91304,1.78261
2,9,16,2.91304,2.70652
2,9,17,2.15217,2.73913
2,9,18,1.70652,2.34783
