day,hour,station,avgStatN,avgStatS
4,19,0,1.28,1.12
4,19,1,1.12,1
4,19,2,1.68,1.24
4,19,3,2.09,1.25
4,19,4,2.54,2.06
4,19,5,2.6,2.76
4,19,6,1.54,2.72
4,19,7,1.05,2.62
4,19,8,1.32,1.31
4,19,9,1.12,1.32
4,19,10,1.87,2.19
4,19,11,1.81,2.04
4,19,12,1.62,2.05
4,19,13,1.12,1.06
4,19,14,2.09,1.48
4,19,15,2.21,1.95
4,19,16,2.42,2.84
4,19,17,1.54,2.8
4,19,18,1.22,2.76
