day,hour,station,avgStatN,avgStatS
5,14,0,1.49474,1.12632
5,14,1,1.68421,1.02105
5,14,2,1.9579,1.23158
5,14,3,2.2,1.10526
5,14,4,2.48421,1.74737
5,14,5,2.65263,2.74737
5,14,6,1.4,2.68421
5,14,7,1.45263,2.49474
5,14,8,1.37895,1.21053
5,14,9,1.33684,1.16842
5,14,10,2.16842,2.2
5,14,11,2.2,2.10526
5,14,12,1.69474,1.98947
5,14,13,1.69474,1.56842
5,14,14,2.42105,1.36842
5,14,15,2.44211,1.86316
5,14,16,2.53684,2.50526
5,14,17,1.42105,2.32632
5,14,18,1.23158,2.06316
